-0.357971	-0.097439	0.108859	0.271555	0.396237	0.582545	0.651235	0.598558	0.794296	0.631937	0.419159	0.434049	0.250755	-0.110234	-0.214384	-0.414951	-0.138520	-0.145938	-0.205264	-0.184034	-0.277744	-0.134386	
-0.333746	-0.094147	0.141820	0.294895	0.313699	0.405569	0.708924	0.866324	0.826069	0.563057	0.531388	0.576496	0.273335	-0.082422	-0.357797	-0.498822	-0.175018	0.003076	-0.068814	-0.165331	-0.231681	-0.094046	
-0.402381	-0.125368	-0.057173	-0.057675	0.100642	0.121342	0.622314	0.823231	0.733308	0.101158	0.370472	0.539149	0.100709	-0.269496	-0.612057	-0.583981	-0.140807	0.122982	0.084696	-0.213193	-0.335904	-0.142387	
-0.316066	-0.084613	-0.006366	0.054812	0.287808	0.513885	0.565742	0.515876	0.771116	0.497738	0.341254	0.324946	0.020743	-0.192563	-0.345316	-0.488029	-0.141224	0.091386	-0.014804	-0.217783	-0.277935	-0.159708	
-0.345758	-0.094747	0.143219	0.308713	0.384755	0.536339	0.706058	0.803478	0.868396	0.672525	0.514669	0.447583	0.161907	-0.069991	-0.283089	-0.492282	-0.149853	0.038680	-0.146780	-0.108659	-0.139079	-0.081188	
-0.305915	-0.100283	0.052686	0.193617	0.178079	0.178592	0.684673	0.913283	0.837152	0.449025	0.495841	0.532296	0.121181	-0.170010	-0.493181	-0.518821	-0.186444	0.113919	-0.011107	-0.180704	-0.129831	0.010594	
-0.322400	-0.162070	-0.185081	-0.317908	0.110519	0.330289	0.587863	0.756799	0.766450	0.236644	0.340374	0.392180	-0.094658	-0.326731	-0.459654	-0.480287	-0.138700	0.158114	-0.085670	-0.449774	-0.182751	0.031338	
-0.350090	-0.129918	0.062687	0.222861	0.346459	0.545891	0.587523	0.647868	0.862265	0.660925	0.453580	0.249459	0.041023	-0.113931	-0.213186	-0.333744	-0.067334	0.040893	-0.431607	-0.641203	-0.397645	-0.161885	
-0.334752	-0.083412	0.135206	0.275196	0.309034	0.432467	0.721563	0.908405	0.904098	0.657222	0.552125	0.484502	0.185040	-0.093992	-0.263338	-0.418363	-0.064484	0.089834	-0.238113	-0.496168	-0.491113	-0.203333	
-0.432063	-0.128558	-0.007667	-0.006619	0.056414	0.049905	0.665353	0.894342	0.805719	0.247627	0.368097	0.471788	0.054913	-0.331074	-0.566000	-0.455328	-0.161493	0.175627	-0.021815	-0.293433	-0.345521	-0.013582	
-0.321303	-0.097894	-0.043241	-0.048741	0.199163	0.468605	0.604770	0.602304	0.792988	0.513147	0.396542	0.239984	-0.049024	-0.383239	-0.341751	-0.399330	-0.121808	0.137836	-0.103848	-0.343046	-0.378430	-0.026226	
