-0.076115,0.29217,0.11879,0.13186,0.38467,0.41337,-0.20101,0.55216,0.23822,2.8218,7.2583,1.754,2.859,3.1628,2.4547,0.27427,3.2511,-1.4404,-0.30875,-1.357,-2.6827,-0.49699,0.044017,-1.4756,0.38515,0.49526,-0.30664
-0.12619,-0.24889,0.2483,0.2012,0.06037,-0.47145,-0.015735,-0.40066,0.085686,2.2118,1.754,6.8596,2.1537,3.3519,1.8662,2.0303,0.56566,0.052513,0.70771,0.51248,-1.3892,-0.88808,-1.3793,-0.52181,-0.68077,-0.66916,-0.11971
-0.036146,0.020309,-0.16739,0.021352,-0.071751,-0.2023,-0.54969,-0.10503,0.070116,1.0032,2.859,2.1537,7.6324,3.3652,4.2466,4.4152,3.3644,3.3034,1.415,1.4115,0.28683,-0.45358,-1.7489,-1.7865,-1.6843,-0.60834,-0.74621
-0.12077,0.017476,-0.086098,0.071518,0.11421,-0.21302,-0.31682,-0.021538,0.5452,1.3,3.1628,3.3519,3.3652,9.1837,3.5528,4.7631,4.2084,2.3324,1.1064,1.7144,0.86233,0.74853,-2.1439,-4.7235,-2.4591,-1.4683,-1.6629
-0.02173,0.21214,0.084149,-0.1558,-0.35588,0.086072,-0.27573,0.061934,0.24451,-0.12159,2.4547,1.8662,4.2466,3.5528,10.457,3.21,4.5326,4.0845,1.3142,2.0617,1.0157,1.2868,-0.14534,-3.6842,-1.7452,-0.052754,-1.6643
-0.086724,0.0093409,-0.20301,0.060324,-0.031308,-0.44154,-0.42215,-0.21815,0.0025282,-0.11279,0.27427,2.0303,4.4152,4.7631,3.21,9.9734,2.7,6.5016,1.6318,1.3154,1.0285,1.0375,-1.1382,-2.9239,-4.2211,-2.4087,-1.4266
-0.039814,0.26279,-0.11528,-0.28278,-0.29181,0.12833,-0.88574,0.25171,0.3642,0.18261,3.2511,0.56566,3.3644,4.2084,4.5326,2.7,11.228,2.5952,0.61616,-0.04838,-1.0294,-1.2147,-1.4859,-4.1963,-5.2795,-5.2192,-4.6733
-0.09112,0.20314,-0.22504,0.071406,-0.30388,0.44729,0.14262,-0.14539,-0.066172,-1.2143,-1.4404,0.052513,3.3034,2.3324,4.0845,6.5016,2.5952,13.892,0.35428,0.070402,-0.028695,-0.26277,-1.2106,-3.0934,-3.9999,-5.3962,-5.7787
0.09686,-0.15584,-0.35835,-0.030477,-0.022634,-0.49255,-0.56001,-0.64183,0.26647,-1.1892,-0.30875,0.70771,1.415,1.1064,1.3142,1.6318,0.61616,0.35428,10.633,11.114,10.414,9.4055,7.617,2.4334,1.361,-0.97284,-1.5592
0.023167,-0.22037,-0.2947,-0.1619,-0.051083,-0.76807,-0.40346,-0.56968,0.63578,-1.7279,-1.357,0.51248,1.4115,1.7144,2.0617,1.3154,-0.04838,0.070402,11.114,21.148,14.636,14.758,12.499,7.9786,5.0574,3.9401,0.58295
0.090766,-0.39733,-0.27244,0.13598,-0.25319,-0.47051,0.086574,-0.56286,0.63811,-1.9234,-2.6827,-1.3892,0.28683,0.86233,1.0157,1.0285,-1.0294,-0.028695,10.414,14.636,25.71,15.102,15.698,10.404,6.9135,4.0656,8.0345
-0.031867,-0.19012,-0.23912,0.11156,0.34656,0.23551,0.84273,-0.49138,-0.10633,-1.2542,-0.49699,-0.88808,-0.45358,0.74853,1.2868,1.0375,-1.2147,-0.26277,9.4055,14.758,15.102,26.954,17.641,11.691,15.811,11.688,8.8138
-0.052214,-0.31988,0.021192,0.011429,0.61749,0.63689,1.096,-0.046445,0.1127,-0.8223,0.044017,-1.3793,-1.7489,-2.1439,-0.14534,-1.1382,-1.4859,-1.2106,7.617,12.499,15.698,17.641,28.805,12.533,16.959,12.841,9.7379
0.029044,-0.18557,0.035262,0.065132,0.0773,0.42602,1.3715,0.093308,-0.055413,-0.9222,-1.4756,-0.52181,-1.7865,-4.7235,-3.6842,-2.9239,-4.1963,-3.0934,2.4334,7.9786,10.404,11.691,12.533,26.372,12.076,9.6742,12.878
-0.090002,-0.39953,0.23006,0.10545,0.45795,0.82094,2.2026,0.68417,-0.1194,-0.11991,0.38515,-0.68077,-1.6843,-2.4591,-1.7452,-4.2211,-5.2795,-3.9999,1.361,5.0574,6.9135,15.811,16.959,12.076,28.519,15.103,15.517
0.016707,-0.24592,0.21333,0.26907,0.29552,0.55159,0.95,1.2396,0.57665,0.16711,0.49526,-0.66916,-0.60834,-1.4683,-0.052754,-2.4087,-5.2192,-5.3962,-0.97284,3.9401,4.0656,11.688,12.841,9.6742,15.103,31.603,13.888
-0.12968,-0.44042,0.18343,0.10411,-0.52137,-0.12073,1.0702,0.57922,1.1417,0.82141,-0.30664,-0.11971,-0.74621,-1.6629,-1.6643,-1.4266,-4.6733,-5.7787,-1.5592,0.58295,8.0345,8.8138,9.7379,12.878,15.517,13.888,33.714
