0.042558,0.0054383,-0.0077231,0.0057455,0.041657,0.030545,0.050827,0.047617,0.014312,-0.084183,-0.09701,-0.12363,-0.078807,-0.059831,-0.12241,-0.037344,0.007212,0.0051295,0.14446,0.20832,0.20493,0.1473,0.14068,0.089771,-0.068816,-0.060996,-0.11334
0.0054383,0.12502,-0.032595,-0.038486,-0.041275,0.020041,-0.13454,-0.00059991,-0.11718,-0.035699,0.05891,0.12,-0.15828,-0.22346,-0.12438,-0.014724,-0.21874,-0.15323,0.095958,0.16584,-0.21737,-0.15553,-0.29777,-0.18133,-0.37315,-0.41528,-0.40067
-0.0077231,-0.032595,0.20146,0.099092,0.061416,0.086376,0.13831,0.19719,0.050922,-0.005329,0.11199,0.030817,-0.0070404,-0.082864,-0.085237,0.17096,0.10933,0.25943,-0.18567,-0.12511,0.39859,0.16974,0.177,-0.14073,0.45803,0.58574,0.3417
0.0057455,-0.038486,0.099092,0.41182,0.24127,0.13925,0.22625,0.25386,-0.03188,-0.034913,-0.03007,-0.078151,0.14637,0.35493,-0.047411,0.045233,0.33418,-0.084686,-0.060684,0.074793,0.5433,1.0782,0.52848,0.012674,0.76245,1.2714,0.071557
0.041657,-0.041275,0.061416,0.24127,0.56113,0.18125,0.27106,0.27122,0.076972,-0.018383,0.061042,0.13081,0.20132,0.29986,0.092573,0.17692,0.50577,0.39764,-0.14139,-0.055537,0.20032,0.5407,1.4174,0.30458,0.57102,0.82254,0.08254
0.030545,0.020041,0.086376,0.13925,0.18125,0.68858,0.55868,0.47262,0.060808,-0.11157,-0.0043794,0.017665,0.15703,-0.0044624,-0.072595,0.074816,0.32933,0.15444,0.16074,-0.17052,0.44567,0.52078,0.96958,1.0125,1.1162,0.78093,0.11997
0.050827,-0.13454,0.13831,0.22625,0.27106,0.55868,1.135,0.70118,0.371,-0.24356,-0.15954,-0.27667,0.35011,0.40248,0.0020111,-0.096238,0.93531,0.63847,0.014417,-0.13298,1.005,1.0276,1.2562,0.70784,1.606,1.2536,0.36206
0.047617,-0.00059991,0.19719,0.25386,0.27122,0.47262,0.70118,1.2668,0.351,-0.39731,-0.070949,0.16593,0.45732,0.48684,0.37214,0.57067,1.1192,0.57627,0.2965,0.72732,1.1895,0.83499,0.74723,-0.015202,1.637,2.0306,0.54692
0.014312,-0.11718,0.050922,-0.03188,0.076972,0.060808,0.371,0.351,0.91488,-0.25359,-0.14183,-0.13382,-0.25764,0.073413,0.36649,0.25598,0.20511,0.66994,0.25693,0.13591,0.55043,0.42807,-0.17451,-0.77865,-0.20077,0.33199,0.92276
-0.084183,-0.035699,-0.005329,-0.034913,-0.018383,-0.11157,-0.24356,-0.39731,-0.25359,2.6358,2.9455,1.6638,0.97391,0.89718,0.020988,-1.0462,-1.4836,-0.79387,-1.5336,-2.3875,-2.2148,-2.0375,-1.0278,-0.15067,0.06186,-0.27277,0.73658
-0.09701,0.05891,0.11199,-0.03007,0.061042,-0.0043794,-0.15954,-0.070949,-0.14183,2.9455,6.1078,3.0339,1.8351,1.7706,1.2546,-0.85838,-1.0123,-1.3902,-1.3882,-3.0488,-2.8599,-2.2272,-1.427,-0.37655,0.74403,0.38333,0.73778
-0.12363,0.12,0.030817,-0.078151,0.13081,0.017665,-0.27667,0.16593,-0.13382,1.6638,3.0339,5.7969,3.3925,3.9238,4.0106,2.4916,1.7728,2.1265,0.99517,0.64996,-0.918,-0.38963,1.048,1.1169,1.0141,0.071359,0.92899
-0.078807,-0.15828,-0.0070404,0.14637,0.20132,0.15703,0.35011,0.45732,-0.25764,0.97391,1.8351,3.3925,7.9537,6.2541,5.7602,5.878,5.8917,2.089,1.5427,2.2637,2.3393,-0.47909,0.72089,1.0675,0.66507,0.47988,0.26602
-0.059831,-0.22346,-0.082864,0.35493,0.29986,-0.0044624,0.40248,0.48684,0.073413,0.89718,1.7706,3.9238,6.2541,10.895,7.9978,7.4317,7.2115,5.3598,1.6485,2.47,2.8556,1.4323,1.1811,0.25846,-0.097683,0.60701,1.5474
-0.12241,-0.12438,-0.085237,-0.047411,0.092573,-0.072595,0.0020111,0.37214,0.36649,0.020988,1.2546,4.0106,5.7602,7.9978,11.914,7.1513,7.1479,5.2652,1.9529,2.2779,2.5689,0.8054,1.3985,-0.33244,-0.24277,0.10134,1.2019
-0.037344,-0.014724,0.17096,0.045233,0.17692,0.074816,-0.096238,0.57067,0.25598,-1.0462,-0.85838,2.4916,5.878,7.4317,7.1513,12.232,8.305,6.0522,2.9101,3.715,4.1985,0.90915,0.52793,-1.0569,-3.6079,-1.4728,-0.17228
0.007212,-0.21874,0.10933,0.33418,0.50577,0.32933,0.93531,1.1192,0.20511,-1.4836,-1.0123,1.7728,5.8917,7.2115,7.1479,8.305,13.703,7.6892,1.81,1.2379,2.9686,2.409,4.0748,1.1121,0.41443,-0.18919,0.44432
0.0051295,-0.15323,0.25943,-0.084686,0.39764,0.15444,0.63847,0.57627,0.66994,-0.79387,-1.3902,2.1265,2.089,5.3598,5.2652,6.0522,7.6892,12.372,0.98688,0.36644,1.9167,2.0076,2.6802,-0.24939,-0.71274,-0.28511,0.14437
0.14446,0.095958,-0.18567,-0.060684,-0.14139,0.16074,0.014417,0.2965,0.25693,-1.5336,-1.3882,0.99517,1.5427,1.6485,1.9529,2.9101,1.81,0.98688,10.438,11.982,11.663,8.3022,3.9574,4.139,-0.038421,-1.9078,-0.28534
0.20832,0.16584,-0.12511,0.074793,-0.055537,-0.17052,-0.13298,0.72732,0.13591,-2.3875,-3.0488,0.64996,2.2637,2.47,2.2779,3.715,1.2379,0.36644,11.982,24.39,18.456,12.707,8.5052,7.7127,2.8002,2.1956,2.0011
0.20493,-0.21737,0.39859,0.5433,0.20032,0.44567,1.005,1.1895,0.55043,-2.2148,-2.8599,-0.918,2.3393,2.8556,2.5689,4.1985,2.9686,1.9167,11.663,18.456,32.924,19.697,12.891,12.269,9.2852,10.709,10.406
0.1473,-0.15553,0.16974,1.0782,0.5407,0.52078,1.0276,0.83499,0.42807,-2.0375,-2.2272,-0.38963,-0.47909,1.4323,0.8054,0.90915,2.409,2.0076,8.3022,12.707,19.697,27.646,14.535,11.369,15.391,15.04,9.5045
0.14068,-0.29777,0.177,0.52848,1.4174,0.96958,1.2562,0.74723,-0.17451,-1.0278,-1.427,1.048,0.72089,1.1811,1.3985,0.52793,4.0748,2.6802,3.9574,8.5052,12.891,14.535,31.113,20.472,17.61,17.31,14.493
0.089771,-0.18133,-0.14073,0.012674,0.30458,1.0125,0.70784,-0.015202,-0.77865,-0.15067,-0.37655,1.1169,1.0675,0.25846,-0.33244,-1.0569,1.1121,-0.24939,4.139,7.7127,12.269,11.369,20.472,32.058,15.429,12.075,13.583
-0.068816,-0.37315,0.45803,0.76245,0.57102,1.1162,1.606,1.637,-0.20077,0.06186,0.74403,1.0141,0.66507,-0.097683,-0.24277,-3.6079,0.41443,-0.71274,-0.038421,2.8002,9.2852,15.391,17.61,15.429,31.814,23.515,15.733
-0.060996,-0.41528,0.58574,1.2714,0.82254,0.78093,1.2536,2.0306,0.33199,-0.27277,0.38333,0.071359,0.47988,0.60701,0.10134,-1.4728,-0.18919,-0.28511,-1.9078,2.1956,10.709,15.04,17.31,12.075,23.515,36.755,19.94
-0.11334,-0.40067,0.3417,0.071557,0.08254,0.11997,0.36206,0.54692,0.92276,0.73658,0.73778,0.92899,0.26602,1.5474,1.2019,-0.17228,0.44432,0.14437,-0.28534,2.0011,10.406,9.5045,14.493,13.583,15.733,19.94,35.761
